TIME;GEO;CITIZEN;AGE;SEX;UNIT;Value;Flag and Footnotes
2012;Germany (until 1990 former territory of the FRG);Syria;Total;Females;Number;13,537;
2012;Estonia;Foreign country;Total;Total;Number;206,558;
2012;Estonia;Foreign country;Total;Males;Number;104,368;
2012;Estonia;Foreign country;Total;Females;Number;102.19;
2012;Estonia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Estonia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Estonia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Estonia;Syria;Total;Total;Number;;
2012;Estonia;Syria;Total;Males;Number;;
2012;Estonia;Syria;Total;Females;Number;;
2012;Ireland;Foreign country;Total;Total;Number;548,915;
2012;Ireland;Foreign country;Total;Males;Number;270,464;
2012;Ireland;Foreign country;Total;Females;Number;278,451;
2012;Ireland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Ireland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Ireland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Ireland;Syria;Total;Total;Number;218;
2012;Ireland;Syria;Total;Males;Number;130;
2012;Ireland;Syria;Total;Females;Number;88;
2012;Greece;Foreign country;Total;Total;Number;921,447;
2012;Greece;Foreign country;Total;Males;Number;464.58;
2012;Greece;Foreign country;Total;Females;Number;456,867;
2012;Greece;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Greece;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Greece;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Greece;Syria;Total;Total;Number;;
2012;Greece;Syria;Total;Males;Number;;
2012;Greece;Syria;Total;Females;Number;;
2012;Spain;Foreign country;Total;Total;Number;5,236,030;
2012;Spain;Foreign country;Total;Males;Number;2,718,157;
2012;Spain;Foreign country;Total;Females;Number;2,517,873;
2012;Spain;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Spain;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Spain;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Spain;Syria;Total;Total;Number;;
2012;Spain;Syria;Total;Males;Number;;
2012;Spain;Syria;Total;Females;Number;;
2012;France;Foreign country;Total;Total;Number;3,944,725;
2012;France;Foreign country;Total;Males;Number;1,993,963;
2012;France;Foreign country;Total;Females;Number;1,950,762;
2012;France;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;France;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;France;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;France;Syria;Total;Total;Number;;
2012;France;Syria;Total;Males;Number;;
2012;France;Syria;Total;Females;Number;;
2012;Croatia;Foreign country;Total;Total;Number;;d
2012;Croatia;Foreign country;Total;Males;Number;;d
2012;Croatia;Foreign country;Total;Females;Number;;d
2012;Croatia;Non-EU-28 countries nor reporting country;Total;Total;Number;;d
2012;Croatia;Non-EU-28 countries nor reporting country;Total;Males;Number;;d
2012;Croatia;Non-EU-28 countries nor reporting country;Total;Females;Number;;d
2012;Croatia;Syria;Total;Total;Number;;d
2012;Croatia;Syria;Total;Males;Number;;d
2012;Croatia;Syria;Total;Females;Number;;d
2012;Italy;Foreign country;Total;Total;Number;4,052,081;
2012;Italy;Foreign country;Total;Males;Number;1,891,560;
2012;Italy;Foreign country;Total;Females;Number;2,160,521;
2012;Italy;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Italy;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Italy;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Italy;Syria;Total;Total;Number;3.13;
2012;Italy;Syria;Total;Males;Number;1,858;
2012;Italy;Syria;Total;Females;Number;1,272;
2012;Cyprus;Foreign country;Total;Total;Number;172,427;
2012;Cyprus;Foreign country;Total;Males;Number;77,468;
2012;Cyprus;Foreign country;Total;Females;Number;94,959;
2012;Cyprus;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Cyprus;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Cyprus;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Cyprus;Syria;Total;Total;Number;;
2012;Cyprus;Syria;Total;Males;Number;;
2012;Cyprus;Syria;Total;Females;Number;;
2012;Latvia;Foreign country;Total;Total;Number;324,288;
2012;Latvia;Foreign country;Total;Males;Number;150,472;
2012;Latvia;Foreign country;Total;Females;Number;173,816;
2012;Latvia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Latvia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Latvia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Latvia;Syria;Total;Total;Number;9;
2012;Latvia;Syria;Total;Males;Number;9;
2012;Latvia;Syria;Total;Females;Number;0;
2012;Lithuania;Foreign country;Total;Total;Number;22,865;
2012;Lithuania;Foreign country;Total;Males;Number;12,453;
2012;Lithuania;Foreign country;Total;Females;Number;10,412;
2012;Lithuania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Lithuania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Lithuania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Lithuania;Syria;Total;Total;Number;;
2012;Lithuania;Syria;Total;Males;Number;;
2012;Lithuania;Syria;Total;Females;Number;;
2012;Luxembourg;Foreign country;Total;Total;Number;229.87;
2012;Luxembourg;Foreign country;Total;Males;Number;117,085;
2012;Luxembourg;Foreign country;Total;Females;Number;112,785;
2012;Luxembourg;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Luxembourg;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Luxembourg;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Luxembourg;Syria;Total;Total;Number;;
2012;Luxembourg;Syria;Total;Males;Number;;
2012;Luxembourg;Syria;Total;Females;Number;;
2012;Hungary;Foreign country;Total;Total;Number;143,125;
2012;Hungary;Foreign country;Total;Males;Number;79,794;
2012;Hungary;Foreign country;Total;Females;Number;63,331;
2012;Hungary;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Hungary;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Hungary;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Hungary;Syria;Total;Total;Number;626;
2012;Hungary;Syria;Total;Males;Number;417;
2012;Hungary;Syria;Total;Females;Number;209;
2012;Malta;Foreign country;Total;Total;Number;20,302;
2012;Malta;Foreign country;Total;Males;Number;10,668;
2012;Malta;Foreign country;Total;Females;Number;9,634;
2012;Malta;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Malta;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Malta;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Malta;Syria;Total;Total;Number;;
2012;Malta;Syria;Total;Males;Number;;
2012;Malta;Syria;Total;Females;Number;;
2012;Netherlands;Foreign country;Total;Total;Number;697,741;
2012;Netherlands;Foreign country;Total;Males;Number;338,363;
2012;Netherlands;Foreign country;Total;Females;Number;359,378;
2012;Netherlands;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Netherlands;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Netherlands;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Netherlands;Syria;Total;Total;Number;641;
2012;Netherlands;Syria;Total;Males;Number;264;
2012;Netherlands;Syria;Total;Females;Number;377;
2012;Austria;Foreign country;Total;Total;Number;945,176;
2012;Austria;Foreign country;Total;Males;Number;475,227;
2012;Austria;Foreign country;Total;Females;Number;469,949;
2012;Austria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Austria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Austria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Austria;Syria;Total;Total;Number;1,913;
2012;Austria;Syria;Total;Males;Number;1,176;
2012;Austria;Syria;Total;Females;Number;737;
2012;Poland;Foreign country;Total;Total;Number;85,829;p
2012;Poland;Foreign country;Total;Males;Number;46,201;p
2012;Poland;Foreign country;Total;Females;Number;39,628;p
2012;Poland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Poland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Poland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Poland;Syria;Total;Total;Number;;
2012;Poland;Syria;Total;Males;Number;;
2012;Poland;Syria;Total;Females;Number;;
2012;Portugal;Foreign country;Total;Total;Number;436,822;
2012;Portugal;Foreign country;Total;Males;Number;219,137;
2012;Portugal;Foreign country;Total;Females;Number;217,685;
2012;Portugal;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Portugal;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Portugal;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Portugal;Syria;Total;Total;Number;24;
2012;Portugal;Syria;Total;Males;Number;10;
2012;Portugal;Syria;Total;Females;Number;14;
2012;Romania;Foreign country;Total;Total;Number;36,536;p
2012;Romania;Foreign country;Total;Males;Number;23,641;p
2012;Romania;Foreign country;Total;Females;Number;12,895;p
2012;Romania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Romania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Romania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Romania;Syria;Total;Total;Number;1.63;p
2012;Romania;Syria;Total;Males;Number;1,284;p
2012;Romania;Syria;Total;Females;Number;346;p
2012;Slovenia;Foreign country;Total;Total;Number;85,555;
2012;Slovenia;Foreign country;Total;Males;Number;59,214;
2012;Slovenia;Foreign country;Total;Females;Number;26,341;
2012;Slovenia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Slovenia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Slovenia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Slovenia;Syria;Total;Total;Number;12;
2012;Slovenia;Syria;Total;Males;Number;8;
2012;Slovenia;Syria;Total;Females;Number;4;
2012;Slovakia;Foreign country;Total;Total;Number;70,727;b
2012;Slovakia;Foreign country;Total;Males;Number;41,995;b
2012;Slovakia;Foreign country;Total;Females;Number;28,732;b
2012;Slovakia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Slovakia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Slovakia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Slovakia;Syria;Total;Total;Number;66;b
2012;Slovakia;Syria;Total;Males;Number;53;b
2012;Slovakia;Syria;Total;Females;Number;13;b
2012;Finland;Foreign country;Total;Total;Number;181,697;
2012;Finland;Foreign country;Total;Males;Number;96,133;
2012;Finland;Foreign country;Total;Females;Number;85,564;
2012;Finland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Finland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Finland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Finland;Syria;Total;Total;Number;193;
2012;Finland;Syria;Total;Males;Number;125;
2012;Finland;Syria;Total;Females;Number;68;
2012;Sweden;Foreign country;Total;Total;Number;646,095;
2012;Sweden;Foreign country;Total;Males;Number;335,221;
2012;Sweden;Foreign country;Total;Females;Number;310,874;
2012;Sweden;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Sweden;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Sweden;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Sweden;Syria;Total;Total;Number;4,961;
2012;Sweden;Syria;Total;Males;Number;2,907;
2012;Sweden;Syria;Total;Females;Number;2,054;
2012;United Kingdom;Foreign country;Total;Total;Number;4,884,378;
2012;United Kingdom;Foreign country;Total;Males;Number;2,381,580;
2012;United Kingdom;Foreign country;Total;Females;Number;2,502,798;
2012;United Kingdom;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;United Kingdom;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;United Kingdom;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;United Kingdom;Syria;Total;Total;Number;;
2012;United Kingdom;Syria;Total;Males;Number;;
2012;United Kingdom;Syria;Total;Females;Number;;
2012;Iceland;Foreign country;Total;Total;Number;20,957;
2012;Iceland;Foreign country;Total;Males;Number;10,714;
2012;Iceland;Foreign country;Total;Females;Number;10,243;
2012;Iceland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Iceland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Iceland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Iceland;Syria;Total;Total;Number;4;
2012;Iceland;Syria;Total;Males;Number;4;
2012;Iceland;Syria;Total;Females;Number;0;
2012;Liechtenstein;Foreign country;Total;Total;Number;12,144;
2012;Liechtenstein;Foreign country;Total;Males;Number;6,147;
2012;Liechtenstein;Foreign country;Total;Females;Number;5,997;
2012;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Liechtenstein;Syria;Total;Total;Number;0;
2012;Liechtenstein;Syria;Total;Males;Number;0;
2012;Liechtenstein;Syria;Total;Females;Number;0;
2012;Norway;Foreign country;Total;Total;Number;409,193;
2012;Norway;Foreign country;Total;Males;Number;220,469;
2012;Norway;Foreign country;Total;Females;Number;188,724;
2012;Norway;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Norway;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Norway;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Norway;Syria;Total;Total;Number;447;
2012;Norway;Syria;Total;Males;Number;217;
2012;Norway;Syria;Total;Females;Number;230;
2012;Switzerland;Foreign country;Total;Total;Number;1,815,063;
2012;Switzerland;Foreign country;Total;Males;Number;963,518;
2012;Switzerland;Foreign country;Total;Females;Number;851,545;
2012;Switzerland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Switzerland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Switzerland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Switzerland;Syria;Total;Total;Number;2,496;
2012;Switzerland;Syria;Total;Males;Number;1,513;
2012;Switzerland;Syria;Total;Females;Number;983;
2012;Montenegro;Foreign country;Total;Total;Number;;
2012;Montenegro;Foreign country;Total;Males;Number;;
2012;Montenegro;Foreign country;Total;Females;Number;;
2012;Montenegro;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Montenegro;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Montenegro;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Montenegro;Syria;Total;Total;Number;;
2012;Montenegro;Syria;Total;Males;Number;;
2012;Montenegro;Syria;Total;Females;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Total;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Males;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Females;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Syria;Total;Total;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Syria;Total;Males;Number;;
2012;Former Yugoslav Republic of Macedonia. the;Syria;Total;Females;Number;;
2012;Albania;Foreign country;Total;Total;Number;;
2012;Albania;Foreign country;Total;Males;Number;;
